客戶,基金,基金簡稱,風險等級,金額,總金額,weight
298314,46,野村新興傘型之大俄羅斯基金,RR5,6000,66000,0.09090909090909091
298314,48,野村中國機會基金,RR5,6000,66000,0.09090909090909091
298314,51,野村巴西證券投資信託基金,RR5,6000,66000,0.09090909090909091
298314,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,6000,66000,0.09090909090909091
298367,59,野村環球高收益債基金-累積類型新臺幣計價,RR3,0,20000,0.0
298367,96,野村多元收益平衡基金-月配類型新臺幣計價,RR3,20000,20000,1.0
298416,37,野村全球生技醫療基金,RR4,6000,25000,0.24
298416,46,野村新興傘型之大俄羅斯基金,RR5,7000,25000,0.28
298416,48,野村中國機會基金,RR5,3000,25000,0.12
298416,51,野村巴西證券投資信託基金,RR5,6000,25000,0.24
298416,54,野村雙印傘型之印度潛力基金,RR5,3000,25000,0.12
298417,51,野村巴西證券投資信託基金,RR5,3000,3000,1.0
298457,27,野村泰國基金,RR5,6000,31000,0.1935483870967742
298457,46,野村新興傘型之大俄羅斯基金,RR5,3000,31000,0.0967741935483871
298457,48,野村中國機會基金,RR5,6000,31000,0.1935483870967742
298457,51,野村巴西證券投資信託基金,RR5,10000,31000,0.3225806451612903
298457,54,野村雙印傘型之印度潛力基金,RR5,3000,31000,0.0967741935483871
298457,55,野村雙印傘型之印尼潛力基金,RR5,3000,31000,0.0967741935483871
298472,7,野村中小基金-累積類型,RR5,3000,9000,0.3333333333333333
298472,20,野村環球基金-新臺幣計價,RR4,3000,9000,0.3333333333333333
298472,27,野村泰國基金,RR5,3000,9000,0.3333333333333333
298477,27,野村泰國基金,RR5,6000,40000,0.15
298477,46,野村新興傘型之大俄羅斯基金,RR5,6000,40000,0.15
298477,48,野村中國機會基金,RR5,6000,40000,0.15
298477,51,野村巴西證券投資信託基金,RR5,10000,40000,0.25
298477,54,野村雙印傘型之印度潛力基金,RR5,6000,40000,0.15
298477,55,野村雙印傘型之印尼潛力基金,RR5,6000,40000,0.15
298581,7,野村中小基金-累積類型,RR5,5000,21000,0.23809523809523808
298581,51,野村巴西證券投資信託基金,RR5,16000,21000,0.7619047619047619
298681,28,野村高科技基金,RR5,10000,50000,0.2
298681,46,野村新興傘型之大俄羅斯基金,RR5,0,50000,0.0
298681,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,10000,50000,0.2
298681,96,野村多元收益平衡基金-月配類型新臺幣計價,RR3,30000,50000,0.6
298697,1,野村優質基金-累積類型新臺幣計價,RR4,0,57963,0.0
298697,5,野村 e科技基金,RR5,45581,57963,0.7863809671687111
298697,7,野村中小基金-累積類型,RR5,3000,57963,0.05175715542673775
298697,14,野村全球不動產證券化基金-累積型新臺幣計價,RR4,3000,57963,0.05175715542673775
298697,20,野村環球基金-新臺幣計價,RR4,3000,57963,0.05175715542673775
298697,88,野村美利堅高收益債證券投資信託基金-配息型新臺幣計價,RR3,382,57963,0.00659041112433794
298697,93,野村日本領先基金-累積類型,RR4,3000,57963,0.05175715542673775
299081,93,野村日本領先基金-累積類型,RR4,0,0,
299083,18,野村台灣運籌基金,RR4,3000,12000,0.25
299083,27,野村泰國基金,RR5,6000,12000,0.5
299083,51,野村巴西證券投資信託基金,RR5,3000,12000,0.25
299085,18,野村台灣運籌基金,RR4,4000,25000,0.16
299085,27,野村泰國基金,RR5,3000,25000,0.12
299085,46,野村新興傘型之大俄羅斯基金,RR5,9000,25000,0.36
299085,51,野村巴西證券投資信託基金,RR5,9000,25000,0.36
299727,20,野村環球基金-新臺幣計價,RR4,0,5000,0.0
299727,27,野村泰國基金,RR5,5000,5000,1.0
300692,7,野村中小基金-累積類型,RR5,6000,6000,1.0
301153,24,野村新馬基金,RR5,0,20000,0.0
301153,46,野村新興傘型之大俄羅斯基金,RR5,10000,20000,0.5
301153,48,野村中國機會基金,RR5,10000,20000,0.5
301849,51,野村巴西證券投資信託基金,RR5,10000,10000,1.0
302694,48,野村中國機會基金,RR5,10000,10000,1.0
302819,46,野村新興傘型之大俄羅斯基金,RR5,55000,185000,0.2972972972972973
302819,48,野村中國機會基金,RR5,100000,185000,0.5405405405405406
302819,51,野村巴西證券投資信託基金,RR5,30000,185000,0.16216216216216217
302854,27,野村泰國基金,RR5,0,15000,0.0
302854,45,野村新興傘型之中東非洲基金,RR5,0,15000,0.0
302854,46,野村新興傘型之大俄羅斯基金,RR5,0,15000,0.0
302854,48,野村中國機會基金,RR5,5000,15000,0.3333333333333333
302854,51,野村巴西證券投資信託基金,RR5,10000,15000,0.6666666666666666
302857,20,野村環球基金-新臺幣計價,RR4,3000,3000,1.0
302857,46,野村新興傘型之大俄羅斯基金,RR5,0,3000,0.0
302857,51,野村巴西證券投資信託基金,RR5,0,3000,0.0
302911,3,野村成長基金,RR4,10000,10000,1.0
302940,37,野村全球生技醫療基金,RR4,3000,12000,0.25
302940,46,野村新興傘型之大俄羅斯基金,RR5,3000,12000,0.25
302940,48,野村中國機會基金,RR5,3000,12000,0.25
302940,51,野村巴西證券投資信託基金,RR5,3000,12000,0.25
302964,14,野村全球不動產證券化基金-累積型新臺幣計價,RR4,5000,34000,0.14705882352941177
302964,20,野村環球基金-新臺幣計價,RR4,5000,34000,0.14705882352941177
302964,27,野村泰國基金,RR5,3000,34000,0.08823529411764706
302964,37,野村全球生技醫療基金,RR4,5000,34000,0.14705882352941177
302964,45,野村新興傘型之中東非洲基金,RR5,5000,34000,0.14705882352941177
302964,46,野村新興傘型之大俄羅斯基金,RR5,5000,34000,0.14705882352941177
302964,51,野村巴西證券投資信託基金,RR5,3000,34000,0.08823529411764706
302964,55,野村雙印傘型之印尼潛力基金,RR5,3000,34000,0.08823529411764706
303053,37,野村全球生技醫療基金,RR4,3000,9000,0.3333333333333333
303053,54,野村雙印傘型之印度潛力基金,RR5,3000,9000,0.3333333333333333
303053,55,野村雙印傘型之印尼潛力基金,RR5,3000,9000,0.3333333333333333
303055,51,野村巴西證券投資信託基金,RR5,6000,6000,1.0
303056,8,野村全球品牌基金,RR4,10000,10000,1.0
303083,7,野村中小基金-累積類型,RR5,3000,9000,0.3333333333333333
303083,28,野村高科技基金,RR5,3000,9000,0.3333333333333333
303083,37,野村全球生技醫療基金,RR4,3000,9000,0.3333333333333333
303315,27,野村泰國基金,RR5,3000,10000,0.3
303315,48,野村中國機會基金,RR5,3000,10000,0.3
303315,55,野村雙印傘型之印尼潛力基金,RR5,4000,10000,0.4
303323,20,野村環球基金-新臺幣計價,RR4,3000,10000,0.3
303323,37,野村全球生技醫療基金,RR4,4000,10000,0.4
303323,51,野村巴西證券投資信託基金,RR5,3000,10000,0.3
303325,24,野村新馬基金,RR5,0,26000,0.0
303325,27,野村泰國基金,RR5,3000,26000,0.11538461538461539
303325,37,野村全球生技醫療基金,RR4,0,26000,0.0
303325,45,野村新興傘型之中東非洲基金,RR5,0,26000,0.0
303325,46,野村新興傘型之大俄羅斯基金,RR5,10000,26000,0.38461538461538464
303325,48,野村中國機會基金,RR5,3000,26000,0.11538461538461539
303325,51,野村巴西證券投資信託基金,RR5,10000,26000,0.38461538461538464
303412,7,野村中小基金-累積類型,RR5,3000,6000,0.5
303412,20,野村環球基金-新臺幣計價,RR4,3000,6000,0.5
303477,7,野村中小基金-累積類型,RR5,3000,3000,1.0
303522,1,野村優質基金-累積類型新臺幣計價,RR4,3000,15000,0.2
303522,8,野村全球品牌基金,RR4,3000,15000,0.2
303522,9,野村全球高股息基金-累積型新臺幣計價,RR4,3000,15000,0.2
303522,46,野村新興傘型之大俄羅斯基金,RR5,6000,15000,0.4
303575,20,野村環球基金-新臺幣計價,RR4,5000,125000,0.04
303575,45,野村新興傘型之中東非洲基金,RR5,30000,125000,0.24
303575,46,野村新興傘型之大俄羅斯基金,RR5,60000,125000,0.48
303575,51,野村巴西證券投資信託基金,RR5,30000,125000,0.24
303580,1,野村優質基金-累積類型新臺幣計價,RR4,5000,57000,0.08771929824561403
303580,7,野村中小基金-累積類型,RR5,5000,57000,0.08771929824561403
303580,8,野村全球品牌基金,RR4,5000,57000,0.08771929824561403
303580,18,野村台灣運籌基金,RR4,5000,57000,0.08771929824561403
303580,20,野村環球基金-新臺幣計價,RR4,3000,57000,0.05263157894736842
303580,24,野村新馬基金,RR5,5000,57000,0.08771929824561403
303580,27,野村泰國基金,RR5,5000,57000,0.08771929824561403
303580,36,野村台灣高股息基金,RR4,5000,57000,0.08771929824561403
303580,46,野村新興傘型之大俄羅斯基金,RR5,3000,57000,0.05263157894736842
303580,48,野村中國機會基金,RR5,5000,57000,0.08771929824561403
303580,51,野村巴西證券投資信託基金,RR5,3000,57000,0.05263157894736842
303580,54,野村雙印傘型之印度潛力基金,RR5,3000,57000,0.05263157894736842
303580,55,野村雙印傘型之印尼潛力基金,RR5,5000,57000,0.08771929824561403
303585,7,野村中小基金-累積類型,RR5,6000,25000,0.24
303585,37,野村全球生技醫療基金,RR4,6000,25000,0.24
303585,46,野村新興傘型之大俄羅斯基金,RR5,3000,25000,0.12
303585,48,野村中國機會基金,RR5,10000,25000,0.4
303585,51,野村巴西證券投資信託基金,RR5,0,25000,0.0
303603,51,野村巴西證券投資信託基金,RR5,3000,3000,1.0
303608,5,野村 e科技基金,RR5,15000,130086,0.11530833448641668
303608,37,野村全球生技醫療基金,RR4,10000,130086,0.07687222299094446
303608,46,野村新興傘型之大俄羅斯基金,RR5,99086,130086,0.7616961087280723
303608,51,野村巴西證券投資信託基金,RR5,0,130086,0.0
303608,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,6000,130086,0.04612333379456667
303750,3,野村成長基金,RR4,9000,29000,0.3103448275862069
303750,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,20000,29000,0.6896551724137931
303751,7,野村中小基金-累積類型,RR5,5000,10082,0.4959333465582226
303751,27,野村泰國基金,RR5,0,10082,0.0
303751,37,野村全球生技醫療基金,RR4,5000,10082,0.4959333465582226
303751,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,82,10082,0.00813330688355485
303805,52,野村新興高收益債組合基金-累積型,RR3,3000,6000,0.5
303805,54,野村雙印傘型之印度潛力基金,RR5,3000,6000,0.5
303823,24,野村新馬基金,RR5,3000,6000,0.5
303823,27,野村泰國基金,RR5,3000,6000,0.5
303939,55,野村雙印傘型之印尼潛力基金,RR5,5000,5000,1.0
304132,1,野村優質基金-累積類型新臺幣計價,RR4,6000,19000,0.3157894736842105
304132,8,野村全球品牌基金,RR4,3000,19000,0.15789473684210525
304132,14,野村全球不動產證券化基金-累積型新臺幣計價,RR4,4000,19000,0.21052631578947367
304132,27,野村泰國基金,RR5,0,19000,0.0
304132,37,野村全球生技醫療基金,RR4,6000,19000,0.3157894736842105
304746,54,野村雙印傘型之印度潛力基金,RR5,3000,3000,1.0
304765,7,野村中小基金-累積類型,RR5,3000,33000,0.09090909090909091
304765,24,野村新馬基金,RR5,5000,33000,0.15151515151515152
304765,27,野村泰國基金,RR5,5000,33000,0.15151515151515152
304765,53,野村新興高收益債組合基金-月配型,RR3,10000,33000,0.30303030303030304
304765,57,野村亞太複合高收益債基金-月配型新臺幣計價,RR4,10000,33000,0.30303030303030304
304780,27,野村泰國基金,RR5,6000,6000,1.0
304794,37,野村全球生技醫療基金,RR4,3000,15000,0.2
304794,46,野村新興傘型之大俄羅斯基金,RR5,3000,15000,0.2
304794,48,野村中國機會基金,RR5,3000,15000,0.2
304794,51,野村巴西證券投資信託基金,RR5,3000,15000,0.2
304794,54,野村雙印傘型之印度潛力基金,RR5,3000,15000,0.2
304794,94,野村全球短期收益基金-新台幣計價,RR2,0,15000,0.0
304823,8,野村全球品牌基金,RR4,3000,109640,0.027362276541408246
304823,18,野村台灣運籌基金,RR4,3000,109640,0.027362276541408246
304823,30,野村精選貨幣市場基金,RR1,100640,109640,0.9179131703757752
304823,54,野村雙印傘型之印度潛力基金,RR5,3000,109640,0.027362276541408246
304825,27,野村泰國基金,RR5,3000,3000,1.0
304846,8,野村全球品牌基金,RR4,3000,6000,0.5
304846,37,野村全球生技醫療基金,RR4,3000,6000,0.5
304943,9,野村全球高股息基金-累積型新臺幣計價,RR4,4000,17000,0.23529411764705882
304943,18,野村台灣運籌基金,RR4,3000,17000,0.17647058823529413
304943,20,野村環球基金-新臺幣計價,RR4,3000,17000,0.17647058823529413
304943,23,野村積極成長基金,RR4,4000,17000,0.23529411764705882
304943,48,野村中國機會基金,RR5,3000,17000,0.17647058823529413
304969,48,野村中國機會基金,RR5,0,0,
304969,49,野村全球美元投資級公司債基金-累積型,RR2,0,0,
305220,8,野村全球品牌基金,RR4,0,21333,0.0
305220,9,野村全球高股息基金-累積型新臺幣計價,RR4,0,21333,0.0
305220,20,野村環球基金-新臺幣計價,RR4,0,21333,0.0
305220,27,野村泰國基金,RR5,3000,21333,0.14062719729995782
305220,45,野村新興傘型之中東非洲基金,RR5,0,21333,0.0
305220,46,野村新興傘型之大俄羅斯基金,RR5,6000,21333,0.28125439459991564
305220,51,野村巴西證券投資信託基金,RR5,3000,21333,0.14062719729995782
305220,55,野村雙印傘型之印尼潛力基金,RR5,3000,21333,0.14062719729995782
305220,94,野村全球短期收益基金-新台幣計價,RR2,6333,21333,0.29686401350021097
305233,1,野村優質基金-累積類型新臺幣計價,RR4,6000,6000,1.0
305261,37,野村全球生技醫療基金,RR4,6000,24000,0.25
305261,46,野村新興傘型之大俄羅斯基金,RR5,3000,24000,0.125
305261,52,野村新興高收益債組合基金-累積型,RR3,0,24000,0.0
305261,55,野村雙印傘型之印尼潛力基金,RR5,3000,24000,0.125
305261,56,野村亞太複合高收益債基金-累積型新臺幣計價,RR4,6000,24000,0.25
305261,76,野村動態配置多重資產基金-累積類型新臺幣計價,RR3,0,24000,0.0
305261,95,野村多元收益平衡基金-累積類型新臺幣計價,RR3,6000,24000,0.25
305279,19,野村鴻運基金,RR4,3000,26000,0.11538461538461539
305279,48,野村中國機會基金,RR5,3000,26000,0.11538461538461539
305279,51,野村巴西證券投資信託基金,RR5,20000,26000,0.7692307692307693
305331,20,野村環球基金-新臺幣計價,RR4,3000,24000,0.125
305331,27,野村泰國基金,RR5,3000,24000,0.125
305331,48,野村中國機會基金,RR5,3000,24000,0.125
305331,51,野村巴西證券投資信託基金,RR5,8000,24000,0.3333333333333333
305331,54,野村雙印傘型之印度潛力基金,RR5,3000,24000,0.125
305331,67,野村歐洲中小成長基金-累積類型新臺幣計價,RR4,4000,24000,0.16666666666666666
305335,7,野村中小基金-累積類型,RR5,6000,20000,0.3
305335,9,野村全球高股息基金-累積型新臺幣計價,RR4,8000,20000,0.4
305335,20,野村環球基金-新臺幣計價,RR4,3000,20000,0.15
305335,54,野村雙印傘型之印度潛力基金,RR5,3000,20000,0.15
305350,1,野村優質基金-累積類型新臺幣計價,RR4,6000,12000,0.5
305350,18,野村台灣運籌基金,RR4,6000,12000,0.5
305417,40,野村全球不動產證券化基金-月配型新臺幣計價,RR4,1,1,1.0
305420,88,野村美利堅高收益債證券投資信託基金-配息型新臺幣計價,RR3,400000,600000,0.6666666666666666
305420,95,野村多元收益平衡基金-累積類型新臺幣計價,RR3,200000,600000,0.3333333333333333
305544,8,野村全球品牌基金,RR4,10000,42000,0.23809523809523808
305544,27,野村泰國基金,RR5,10000,42000,0.23809523809523808
305544,37,野村全球生技醫療基金,RR4,12000,42000,0.2857142857142857
305544,48,野村中國機會基金,RR5,10000,42000,0.23809523809523808
305562,7,野村中小基金-累積類型,RR5,60000,780000,0.07692307692307693
305562,8,野村全球品牌基金,RR4,40000,780000,0.05128205128205128
305562,20,野村環球基金-新臺幣計價,RR4,20000,780000,0.02564102564102564
